PropertyCount,GroupName,ContactPropertyID,ContactPropertyName,IsDefault,Label,InputName,InputID,Category,InputType,FieldTypeCode,ContactPropertyDescription,IsDeleted,GroupID,IsContactPropertySystem,IsUsedInForm,AllowManualChange,TenantID,OwnerID,OwnerName,ModifiedUserID,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,State,ContactPropertyOptions
2,Thông tin liên hệ,484297f0-04a2-4c17-bcf7-3b73007f6445,Ghi chú từ form nhập AO,false,Ghi chú từ form nhập AO,ghi_chu_tu_form_nhap_ao,ghi_chu_tu_form_nhap_ao,2,0,slt,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,false,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-03-30T07:02:29.000Z,A-0295,2022-03-30T07:02:29.000Z,A-0295,0,
1,Khác,56dbafa2-8863-4740-8b52-e67feeb3c4a7,Giải pháp quan tâm,false,Giải pháp quan tâm,giai_phap_quan_tam_56dbafa2_8863_4740_8b52_e67feeb3c4a7,giai_phap_quan_tam_56dbafa2_8863_4740_8b52_e67feeb3c4a7,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,adab16bc-c24e-435f-936c-7c91f33cae47,Phạm Mạnh Hùng,adab16bc-c24e-435f-936c-7c91f33cae47,2021-06-22T07:01:08.000Z,A-0256,2021-06-22T07:01:08.000Z,A-0256,0,"[{""select"":false,""label"":""Tuyển dụng"",""value"":""Tuyển dụng""},{""select"":false,""label"":""Chấm công/Tính lương"",""value"":""Chấm công/Tính lương""},{""select"":false,""label"":""Đào tạo"",""value"":""Đào tạo""},{""select"":false,""label"":""Đánh giá"",""value"":""Đánh giá""}]"
5,Khác,d6568c3e-da4d-40f4-8a80-3b831c8872da,Giải pháp quan tâm?,false,Giải pháp quan tâm?,giai_phap_quan_tam,giai_phap_quan_tam,2,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-03-08T02:02:53.000Z,A-0295,2022-03-08T02:02:53.000Z,A-0295,0,"[{""value"":""Tài chính - Kế toán"",""label"":""Tài chính - Kế toán"",""select"":false,""isCheck"":true},{""value"":""Marketing - Bán hàng"",""label"":""Marketing - Bán hàng"",""select"":false,""isCheck"":true},{""value"":""Quản lý nhân sự"",""label"":""Quản lý nhân sự"",""select"":false,""isCheck"":true},{""value"":""Quản lý điều hành"",""label"":""Quản lý điều hành"",""select"":false,""isCheck"":true}]"
0,Thông tin liên hệ,7ed36137-2922-11ec-bd2a-005056b2f358,Giai đoạn,false,Giai đoạn,giai_doan,giai_doan,2,-1,dropdown,Giai đoạn của liên hệ,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,false,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-10-10T00:01:07.000Z,aiMarketing,2021-10-10T00:01:07.000Z,aiMarketing,0,"[{""value"":1,""label"":""Lead"",""select"":false,""isCheck"":true},{""value"":2,""label"":""MQL"",""select"":false,""isCheck"":true},{""value"":3,""label"":""SQL"",""select"":false,""isCheck"":true},{""value"":4,""label"":""Customer"",""select"":false,""isCheck"":true},{""value"":5,""label"":""Loyal Customer"",""select"":false,""isCheck"":true},{""value"":89,""label"":""Unsubcribed"",""select"":false,""isCheck"":true},{""value"":90,""label"":""Disqualified"",""select"":false,""isCheck"":true}]"
0,Thông tin liên hệ,e090c953-0a65-11ec-bd2a-005056b2f358,Giới tính,false,Giới tính,gender,gender,2,3,radio,Giới tính của liên hệ,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-08-31T21:15:21.000Z,aiMarketing,2021-08-31T21:15:21.000Z,aiMarketing,0,"[{""value"":""1"",""label"":""Nam"",""select"":true,""isCheck"":true},{""value"":""0"",""label"":""Nữ"",""select"":false,""isCheck"":true},{""value"":""2"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
0,Khác,2f1c7ff0-99ef-4273-83e4-5f29b29caa00,Giới tính 1,false,Giới tính 1,gioi_tinh_1,gioi_tinh_1,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-10T06:57:03.000Z,A-0295,2021-09-10T06:57:03.000Z,A-0295,0,
1,Khác,eb1fa02b-bbd7-406f-8d54-6e5c98b5f0de,Giới tính 2,false,Giới tính 2,gioi_tinh_2,gioi_tinh_2,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-10T06:57:48.000Z,A-0295,2021-09-10T06:57:48.000Z,A-0295,0,"[{""value"":""Nam"",""label"":""Nam"",""select"":true,""isCheck"":true},{""value"":""Nữ"",""label"":""Nữ"",""select"":false,""isCheck"":true},{""value"":""Khác"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
42,Khác,f2b414dc-cd83-4351-a959-1728e13f9965,han_name_test,false,han_name_test,hannametest,hannametest,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-23T10:19:09.000Z,A-0295,2021-10-23T10:19:09.000Z,A-0295,0,
0,Khác,fa2c78d9-1f0c-4562-a656-a32e36e46395,han_sp,false,han_sp,hansp,hansp,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-23T10:42:33.000Z,A-0295,2021-10-23T10:42:33.000Z,A-0295,0,
0,Khác,e117d8be-ded2-4eee-b161-043c89ac2875,han_sp_name,false,han_sp_name,hanspname,hanspname,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-23T10:18:53.000Z,A-0295,2021-10-23T10:18:53.000Z,A-0295,0,
0,Khác,3b361c28-2de0-4a9f-b080-d5c36592e203,hcm cong ty,false,hcm cong ty,hcm_cong_ty,hcm_cong_ty,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-19T03:02:20.000Z,A-0295,2021-08-19T03:02:20.000Z,A-0295,0,
0,Khác,ee8ae6f6-7bb3-41dd-9d08-ce5ad58c6333,hcm cong ty test,false,hcm cong ty test,hcm_cong_ty_test,hcm_cong_ty_test,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-19T03:02:28.000Z,A-0295,2021-08-19T03:02:28.000Z,A-0295,0,
4,Khác,d916210f-7b7b-46c2-b742-bdd3569effd6,hcm trường,false,hcm trường,hcm_truong,hcm_truong,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-19T03:10:26.000Z,A-0295,2021-08-19T03:10:26.000Z,A-0295,0,
0,Khác,ec49f1f7-133e-4839-a32a-c902396f7804,hcm trường test,false,hcm trường test,hcm_truong_test,hcm_truong_test,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-19T03:10:34.000Z,A-0295,2021-08-19T03:10:34.000Z,A-0295,0,
0,Hoạt động liên hệ,7c8e7198-570a-408c-ab4b-a6b9fdf8b857,Hộ kinh doanh của anh/chị hiện đã có nhân viên kế toán chưa?,false,,ho_kinh_doanh_cua_anhchi_hien_da_co_nhan_vien_ke_toan_chua,ho_kinh_doanh_cua_anhchi_hien_da_co_nhan_vien_ke_toan_chua,2,2,scb,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b95c9945-011b-40dd-96b5-e3e2275a70d3,Đậu Thị Kiều Lục,b95c9945-011b-40dd-96b5-e3e2275a70d3,2021-12-24T01:05:56.000Z,A28-0001,2021-12-24T01:05:56.000Z,A28-0001,0,"[{""value"":""Hộ kinh doanh của anh/chị hiện đã có nhân viên kế toán chưa?"",""label"":""Hộ kinh doanh của anh/chị hiện đã có nhân viên kế toán chưa?"",""select"":false,""isCheck"":true}]"
3,Khác,fc7f8ed4-b095-47e0-a108-12918351f5cd,Hộ kinh doanh của anh/chị đã có nhân viên kế toán chưa?,false,Hộ kinh doanh của anh/chị đã có nhân viên kế toán chưa?,ho_kinh_doanh_cua_anhchi_da_co_nhan_vien_ke_toan_chua,ho_kinh_doanh_cua_anhchi_da_co_nhan_vien_ke_toan_chua,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-12-23T08:32:31.000Z,A-0295,2021-12-23T08:32:31.000Z,A-0295,0,"[{""value"":""Tôi đã có nhân viên kế toán"",""label"":""Tôi đã có nhân viên kế toán"",""select"":true,""isCheck"":true},{""value"":""Tôi đang thuê dịch vụ kế toán, thuế"",""label"":""Tôi đang thuê dịch vụ kế toán, thuế"",""select"":false,""isCheck"":true}]"
0,Khác,d350bd99-74a3-440a-906a-376ab6f0ab69,Họ tên bé,false,Họ tên bé,ho_ten_be,ho_ten_be,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,65f967c9-e331-4c75-8d7e-d35e9899a7c8,Hoàng Huy Toàn,65f967c9-e331-4c75-8d7e-d35e9899a7c8,2021-08-13T02:51:10.000Z,A28-0008,2021-08-13T02:51:10.000Z,A28-0008,0,
0,Thông tin liên hệ,81dba0d3-3b57-4a7e-af50-b6a6b3560143,Họ tên nhân viên kinh doanh giới thiệu (nếu có) 3,false,Họ tên nhân viên kinh doanh giới thiệu (nếu có) 3,ho_ten_nhan_vien_kinh_doanh_gioi_thieu_neu_co_3,ho_ten_nhan_vien_kinh_doanh_gioi_thieu_neu_co_3,2,0,slt,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-14T07:45:57.000Z,A-0295,2021-09-14T07:45:57.000Z,A-0295,0,
3,Khác,8fbb9f36-d21e-421d-8d31-d231e41156ff,Họ tên nhân viên MISA giới thiệu (nếu có),false,Họ tên nhân viên MISA giới thiệu (nếu có),ho_ten_nhan_vien_misa_gioi_thieu_neu_co_8fbb9f36_d21e_421d_8d31_d231e41156ff,ho_ten_nhan_vien_misa_gioi_thieu_neu_co_8fbb9f36_d21e_421d_8d31_d231e41156ff,1,4,mlt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-11T04:03:08.000Z,A-0295,2021-08-11T04:03:08.000Z,A-0295,0,
1,Khác,8c93b60a-e909-47a9-b908-af7c1b0d4fcb,Họ tên đầy đủ,false,Họ tên đầy đủ,ho_ten_day_du,ho_ten_day_du,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,40b2d134-64d7-4b88-b312-a384a35b01c4,Trần Thị Hương Trang,40b2d134-64d7-4b88-b312-a384a35b01c4,2022-03-03T10:36:28.000Z,B-0677,2022-03-03T10:36:28.000Z,B-0677,0,
20,Khác,18e95ff0-43ef-4ed7-9b74-91e12a0589b5,Họ và tên 1,false,Họ và tên 1,ho_va_ten_1,ho_va_ten_1,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-11T01:57:22.000Z,A-0295,2021-09-11T01:57:22.000Z,A-0295,0,
2,Khác,c623c8ec-8ffa-44e6-922d-0116cb8dcd37,Họ và tên thầy / cô,false,Họ và tên thầy / cô,ho_va_ten_thay_co,ho_va_ten_thay_co,1,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-14T03:56:18.000Z,A-0295,2021-08-14T03:56:18.000Z,A-0295,0,
714,Thông tin liên hệ,e090c3bc-0a65-11ec-bd2a-005056b2f358,Họ và tên đệm,false,Họ và tên đệm,firstName,firstName,2,0,slt,Họ và tên đệm của liên hệ,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-08-31T21:15:21.000Z,aiMarketing,2021-08-31T21:15:21.000Z,aiMarketing,0,
0,Khác,bf8d0dad-d9ea-4265-8ce7-9cfd6908212f,Họ và tên đệm 1,false,Họ và tên đệm 1,ho_va_ten_dem_1,ho_va_ten_dem_1,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-10T06:56:04.000Z,A-0295,2021-09-10T06:56:04.000Z,A-0295,0,
2,Nguồn thu thập,19a6b6de-dea5-40bd-ace9-5c86b09eb26a,Hoạt động muốn ứng dụng công nghệ,false,Hoạt động muốn ứng dụng công nghệ,hoat_dong_muon_ung_dung_cong_nghe,hoat_dong_muon_ung_dung_cong_nghe,2,-1,dropdown,,false,be99c4fe-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,877e767d-5e30-4cb4-a05c-4f159a4e495c,Lưu Thị Ngọc Ánh,877e767d-5e30-4cb4-a05c-4f159a4e495c,2022-02-11T08:50:56.000Z,A-0233,2022-02-11T08:50:56.000Z,A-0233,0,"[{""value"":""Marketing"",""label"":""Marketing"",""select"":false,""isCheck"":true},{""value"":""Bán hàng"",""label"":""Bán hàng"",""select"":false,""isCheck"":true},{""value"":""Tài chính - kế toán"",""label"":""Tài chính - kế toán"",""select"":false,""isCheck"":true},{""value"":""Nhân sự"",""label"":""Nhân sự"",""select"":false,""isCheck"":true},{""value"":""Quản lý - điều hành"",""label"":""Quản lý - điều hành"",""select"":false,""isCheck"":true}]"
2,Khác,2ae4c72e-7fde-4f9a-a9cb-094b8a3aeef6,Khách hàng hội thảo đăng ký voucher:,false,Khách hàng hội thảo đăng ký voucher:,khach_hang_hoi_thao_dang_ky_voucher,khach_hang_hoi_thao_dang_ky_voucher,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,502dbf7b-d6d5-4d58-9b5d-adc3f7a02a4d,Bùi Thị Huyền Trang,502dbf7b-d6d5-4d58-9b5d-adc3f7a02a4d,2022-05-31T02:21:22.000Z,Bùi Thị Huyền Trang,2022-05-31T02:21:22.000Z,Bùi Thị Huyền Trang,0,
0,Thông tin bán hàng,011cb0e8-04a9-4d0a-b295-96c0f49604f3,Khó khăn đang gặp phải,false,Khó khăn đang gặp phải,kho_khan_dang_gap_phai,kho_khan_dang_gap_phai,2,0,slt,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-05-18T09:47:11.000Z,Nguyễn Thị Duyên,2022-05-18T09:47:11.000Z,Nguyễn Thị Duyên,0,
1,Thông tin bán hàng,217c8d5e-5e14-4055-b814-cba22844534a,Khó khăn đang gặp phải trong hoạt động tài chính - kế toán,false,Khó khăn đang gặp phải trong hoạt động tài chính - kế toán,kho_khan_dang_gap_phai_trong_hoat_dong_tai_chinh_ke_toan,kho_khan_dang_gap_phai_trong_hoat_dong_tai_chinh_ke_toan,2,4,mlt,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-04-28T02:56:12.000Z,A-0295,2022-04-28T02:56:12.000Z,A-0295,0,
1,Hoạt động liên hệ,4301419a-d816-46d9-ad36-cddf2bcbb879,Liên hệ,false,Liên hệ,lien_he,lien_he,2,0,slt,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,4a30eb49-d7f9-4410-81cb-47ef5fc0014a,Mai Phương Hằng,4a30eb49-d7f9-4410-81cb-47ef5fc0014a,2022-02-17T10:28:23.000Z,A-0309,2022-02-17T10:28:23.000Z,A-0309,0,
0,Khác,6cf91de0-866f-4d60-bf95-b9ce04fd1108,Lĩnh vực,false,Lĩnh vực,linh_vuc_6cf91de0_866f_4d60_bf95_b9ce04fd1108,linh_vuc_6cf91de0_866f_4d60_bf95_b9ce04fd1108,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,65f967c9-e331-4c75-8d7e-d35e9899a7c8,Hoàng Huy Toàn,65f967c9-e331-4c75-8d7e-d35e9899a7c8,2021-07-12T09:18:05.000Z,A28-0008,2021-07-12T09:18:05.000Z,A28-0008,0,"[{""select"":false,""label"":""Marketing"",""value"":""Marketing""},{""select"":false,""label"":""Quản trị"",""value"":""Quản trị""},{""select"":false,""label"":""Nhân sự"",""value"":""Nhân sự""},{""select"":false,""label"":""Bán hàng"",""value"":""Bán hàng""}]"
0,Khác,275a530d-0a8f-4534-8d2e-71b67bca33a8,Lĩnh vực (lựa chọn),false,Lĩnh vực (lựa chọn),linh_vuc_lua_chon,linh_vuc_lua_chon,2,-1,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,877e767d-5e30-4cb4-a05c-4f159a4e495c,Lưu Thị Ngọc Ánh,877e767d-5e30-4cb4-a05c-4f159a4e495c,2021-12-10T10:17:12.000Z,A-0233,2021-12-10T10:17:12.000Z,A-0233,0,"[{""value"":""Thương mại"",""label"":""Thương mại"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ"",""label"":""Dịch vụ"",""select"":false,""isCheck"":true},{""value"":""Sản xuất"",""label"":""Sản xuất"",""select"":false,""isCheck"":true},{""value"":""Xây lắp"",""label"":""Xây lắp"",""select"":false,""isCheck"":true},{""value"":""Khác"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
13,Khác,f8fa8c78-2faf-4a79-8489-a331f391e2f4,Lĩnh vực (lựa chọn)1,false,Lĩnh vực (lựa chọn)1,linh_vuc_lua_chon1,linh_vuc_lua_chon1,2,-1,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,877e767d-5e30-4cb4-a05c-4f159a4e495c,Lưu Thị Ngọc Ánh,877e767d-5e30-4cb4-a05c-4f159a4e495c,2021-12-10T10:18:24.000Z,A-0233,2021-12-10T10:18:24.000Z,A-0233,0,"[{""value"":""Thương mại"",""label"":""Thương mại"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ"",""label"":""Dịch vụ"",""select"":false,""isCheck"":true},{""value"":""Sản xuất"",""label"":""Sản xuất"",""select"":false,""isCheck"":true},{""value"":""Xây lắp"",""label"":""Xây lắp"",""select"":false,""isCheck"":true},{""value"":""Khác"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
5,Khác,6f7d739f-e4fa-4d15-be9a-7e3c0f7f43e7,Lĩnh vực doanh nghiệp,false,Lĩnh vực doanh nghiệp,linh_vuc_doanh_nghiep,linh_vuc_doanh_nghiep,2,-1,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,c26cc165-4543-40a8-9a49-4a14d06c8fe5,Nguyễn Trung Anh Phụng,0e29bb6e-e633-4634-b0f0-15ed84c62328,2021-08-14T15:11:22.000Z,A-0288,2021-09-21T03:12:53.000Z,A-0285,0,"[{""value"":""Sản xuất, kinh doanh điện tử, điện lạnh, máy móc, thiết bị"",""label"":""Sản xuất, kinh doanh điện tử, điện lạnh, máy móc, thiết bị"",""select"":false,""isCheck"":true},{""value"":""Sản xuất, kinh doanh dược phẩm"",""label"":""Sản xuất, kinh doanh dược phẩm"",""select"":false,""isCheck"":true},{""value"":""Sản xuất, kinh doanh hóa, mỹ phẩm, phân bón"",""label"":""Sản xuất, kinh doanh hóa, mỹ phẩm, phân bón"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ y tế"",""label"":""Dịch vụ y tế"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ giáo dục, đào tạo"",""label"":""Dịch vụ giáo dục, đào tạo"",""select"":false,""isCheck"":true},{""value"":""Kinh doanh vật liệu, xây dựng, nội thất"",""label"":""Kinh doanh vật liệu, xây dựng, nội thất"",""select"":false,""isCheck"":true},{""value"":""Kinh doanh ô tô, xe máy"",""label"":""Kinh doanh ô tô, xe máy"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ môi giới bất động sản"",""label"":""Dịch vụ môi giới bất động sản"",""select"":false,""isCheck"":true},{""value"":""Sản xuất cung ứng phần mềm"",""label"":""Sản xuất cung ứng phần mềm"",""select"":false,""isCheck"":true},{""value"":""Dịch vụ truyền thông, quảng cáo"",""label"":""Dịch vụ truyền thông, quảng cáo"",""select"":false,""isCheck"":true},{""value"":""Sản xuất, kinh doanh bao bì"",""label"":""Sản xuất, kinh doanh bao bì"",""select"":false,""isCheck"":true},{""value"":""Khác"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
2,Khác,5f93eab3-b398-4a86-a625-653bfe57a26e,Lĩnh vực doanh nghiệp 2,false,Lĩnh vực doanh nghiệp 2,linh_vuc_doanh_nghiep_2,linh_vuc_doanh_nghiep_2,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-14T07:45:15.000Z,A-0295,2021-09-15T09:39:22.000Z,A-0295,0,"[{""value"":""Thương Mại"",""label"":""Thương Mại"",""select"":true,""isCheck"":true},{""value"":""Dịch vụ"",""label"":""Dịch vụ"",""select"":false,""isCheck"":true},{""value"":""Xây Lắp"",""label"":""Xây Lắp"",""select"":false,""isCheck"":true},{""value"":""Sản Xuất"",""label"":""Sản Xuất"",""select"":false,""isCheck"":true},{""value"":""Khác"",""label"":""Khác"",""select"":false,""isCheck"":true}]"
